4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,5.162942518415920556e-01,6.034504085935820106e-01,1.028935191352578826e+00,5.389246188272197591e-01,6.410447332503158568e-01,1.297745527720300718e+00,5.659238395994649062e-01,7.374548905893997253e-01,1.234939237087974595e+00,5.224285922066140841e-01,6.128560787637216123e-01,1.634276202019058655e+00,5.186100550156195199e-01,6.729287651001558679e-01,1.644586988761634228e+00,5.332084428185157599e-01,4.754528051795940402e-01,1.776393705363892295e+00,5.842464412178354216e-01,2.307180043861820351e-01,1.808315680858578078e+00,6.430695292015065068e-01,-1.226315603590766301e-02,1.925083405906928613e+00,7.297999814996380952e-01,-2.467366697728786973e-01,2.132114475963042377e+00,8.628756176858235483e-01,-4.583752179006760352e-01,2.314468241399966875e+00,1.032124356017984468e+00,-6.423721324752734718e-01,2.389338062298635101e+00,1.214661904445666130e+00,-8.131938038580689421e-01,2.308311857651496712e+00,1.382774686975362100e+00,-9.982291852047810998e-01,2.408985761439004225e+00,1.568633040734830342e+00,-1.165431674234760351e+00,2.426664246886669485e+00,1.757418085007008024e+00,-1.329322513085356094e+00,2.260129501398426832e+00,1.916423773584579715e+00,-1.522240088749089448e+00,2.355183509689092070e+00,2.091880977563862931e+00,-1.698052419500361454e+00,2.280041197410057396e+00,2.254696208537516622e+00,-1.887765889140753162e+00,2.157952226147149766e+00,2.393195082787513250e+00,-2.095895804894071901e+00,2.002529419068887151e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,5.162942518415920556e-01,6.034504085935820106e-01,9.840944886916467294e-01,5.634818170169557661e-01,6.744316313060878532e-01,1.218147458091729085e+00,5.651698486906987506e-01,6.790182597737287606e-01,1.090652432914408276e+00,4.771430883093655817e-01,5.099940346971327809e-01,1.458671412596173944e+00,5.051156190179889593e-01,7.584241808665441731e-01,1.438509845163265410e+00,5.026465527535212141e-01,7.398686432726555573e-01,1.625452189485669940e+00,4.952289977388941167e-01,8.754472823261856274e-01,1.649735115779038752e+00,4.936081204758259733e-01,8.959379579846561414e-01,1.733762805763707338e+00,4.858555615610619660e-01,9.430875689486297730e-01,1.911496788239112954e+00,5.356823553339481458e-01,8.025424226837619690e-01,2.087088894733837741e+00,5.794277816820467830e-01,7.254782598159533746e-01,2.084007872897502445e+00,5.405806400013285495e-01,7.944071706849571424e-01,2.025155067430840283e+00,6.192624605459202680e-01,6.333199209097690741e-01,2.138260409431979259e+00,7.536362916881221841e-01,4.225032386852187738e-01,2.262476220679416450e+00,9.130942654153865190e-01,2.299593356012855361e-01,2.167252621075965724e+00,1.053522812323827829e+00,2.312649678408107423e-02,2.104425561616042106e+00,1.180688145954242207e+00,-1.921151765105330589e-01,2.026902361023823484e+00,1.290802034016066413e+00,-4.165587811329594103e-01,1.805691128767020093e+00,1.348987203424422132e+00,-6.596934887765226740e-01,1.799485665459786832e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,5.067437760862297802e-01,5.851153623641858204e-01,1.042499894584160147e+00,5.600495608726002716e-01,6.764501178322244179e-01,1.213443802723448428e+00,5.612887053879157540e-01,6.797688108825696851e-01,1.056498187087324903e+00,4.746599780070024366e-01,5.264477818414861066e-01,1.378416718835914434e+00,5.224587637957719410e-01,7.718357931157113772e-01,1.434926900208802758e+00,5.228606087335666563e-01,7.747751529576004659e-01,1.608578306225270760e+00,5.314337140492426670e-01,5.479732291228986973e-01,1.768378753173476481e+00,5.773225820167033895e-01,3.187516336009407758e-01,1.821748745166501093e+00,6.394042462406462901e-01,7.658254604601436033e-02,1.892520879736002914e+00,7.184550209314842784e-01,-1.605903339819904074e-01,2.164047259644826582e+00,8.582198735661232813e-01,-3.678722337417563715e-01,2.200980140656409567e+00,1.005543192227390747e+00,-5.698520341640526121e-01,2.148826598341182503e+00,1.142137009841317941e+00,-7.792371553872502465e-01,2.246503976018858761e+00,1.298499416562717279e+00,-9.743032922852051803e-01,2.309439211578751650e+00,1.466820692582553987e+00,-1.159149033483248381e+00,2.295285713214927359e+00,1.632508983148079684e+00,-1.346358516067528655e+00,2.295872537406290270e+00,1.798307104232106157e+00,-1.533470736526285627e+00,2.177759303724854156e+00,1.940900987248491028e+00,-1.738816748238978693e+00,2.009761212113392759e+00,2.047151666077112520e+00,-1.965114766896803200e+00,1.889912399587594827e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,5.159260663177779316e-01,6.027435643720953085e-01,9.699953505159865097e-01,6.076907437925401778e-01,7.366453501038142671e-01,1.253081951407361672e+00,5.849287026522044242e-01,6.674292441786295882e-01,1.157592298139165532e+00,4.957542627384282641e-01,4.640416481814922944e-01,1.560887425218956404e+00,4.982314475943337984e-01,7.140293749906092557e-01,1.618893368986967785e+00,4.949519519760430253e-01,7.821617638432105668e-01,1.822875379199615731e+00,5.375234858413443506e-01,6.168724604089236285e-01,1.867462174764922711e+00,6.106068190624244219e-01,3.777933387665338705e-01,1.933913184703245802e+00,6.994042127704800382e-01,1.440947660908399597e-01,2.097548575266478199e+00,8.250863370195662405e-01,-7.201632488839979085e-02,2.347847488017423601e+00,1.000381335793723903e+00,-2.502624003143907316e-01,2.292301216056575441e+00,1.165510163109157338e+00,-4.379655446392255458e-01,2.277899763825963930e+00,1.327918762284230780e+00,-6.280272370288028094e-01,2.347170701290372197e+00,1.503093086343517459e+00,-8.063919089522867401e-01,2.370017012744887186e+00,1.682296316291288951e+00,-9.807082948036638381e-01,2.273520724860630615e+00,1.843871073399837357e+00,-1.171479356197454802e+00,2.226175418319374710e+00,1.996236032724589382e+00,-1.369683592201548894e+00,2.124997603400746282e+00,2.127802106931344195e+00,-1.582263854967927763e+00,1.933562237979172593e+00,2.216517479424279014e+00,-1.815993576405831034e+00,1.872941268364828771e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,5.162942518415920556e-01,6.034504085935820106e-01,9.733741661880881413e-01,5.940199786361370915e-01,7.176926209136771373e-01,1.208735212895454270e+00,5.860358559662601774e-01,6.966128638679828233e-01,1.153405359722828871e+00,5.664938980666540669e-01,6.525445420398185981e-01,1.510881485474178110e+00,5.794199378564710567e-01,8.680265253670700343e-01,1.622457740179928498e+00,5.697432904237934581e-01,1.055168854500436293e+00,1.665217304184359870e+00,5.461731051662860326e-01,1.304055267080405756e+00,1.715495080428766528e+00,5.137079207526525915e-01,1.526851139767150034e+00,1.877225443054716614e+00,4.505287465781867562e-01,1.726535821614263666e+00,1.985515980440148986e+00,3.733583868349341639e-01,1.901821816271541010e+00,2.218961652866050294e+00,3.049519175597067422e-01,1.992149628226985492e+00,2.246361474300243799e+00,1.941957394725011832e-01,2.130361171601040216e+00,2.192236358254039619e+00,1.273698578929006731e-01,2.223682302180587378e+00,2.329124816368400630e+00,-1.682319964480905039e-02,2.375901092175608298e+00,2.357187145760588187e+00,-1.793626330659189583e-01,2.538118154147358752e+00,2.105197011609071467e+00,-2.737605393117751307e-01,2.697616169516123819e+00,2.050840058610997385e+00,-3.408962669469540185e-01,2.826558086542151571e+00,1.956608150446571548e+00,-3.748539784192045921e-01,2.910163285027601798e+00,1.774350157337571732e+00,-4.253917432779239505e-01,3.155001873332396567e+00,1.734652489436763867e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,4.902361348822730225e-01,5.534239186742841987e-01,9.974585908556983238e-01,4.909815528157267517e-01,5.545783745479117011e-01,1.193462770829141206e+00,4.756149953848710643e-01,5.158056773528639782e-01,1.029883227010363500e+00,3.468852576784483555e-01,3.014959607508498340e-01,1.394304387347389707e+00,3.907795315896496202e-01,5.476123818157767609e-01,1.441859825575122933e+00,4.199218693289895610e-01,7.723793388331369192e-01,1.653188421715558576e+00,3.993471424906982481e-01,1.021531261594189832e+00,1.667365551465050499e+00,3.978093929319015953e-01,1.037405536613000390e+00,1.719688722969795691e+00,4.348951115331861628e-01,7.901715392019923456e-01,1.847594364992315219e+00,5.032143551190965125e-01,5.496876916033458516e-01,2.039920883981462651e+00,6.162407538396313944e-01,3.266965859684647921e-01,2.055031265358171044e+00,7.326236019363314700e-01,1.054387439178372521e-01,1.932450790625984238e+00,8.210791414067779570e-01,-1.283894356007834470e-01,1.947060003174470477e+00,9.129411656142002451e-01,-3.609004428854171165e-01,1.879596078167725892e+00,9.889200105954016884e-01,-5.990752003962049876e-01,1.747004714969503825e+00,1.032744496118484623e+00,-8.452040578441626373e-01,1.733554887537972489e+00,1.073254726971142547e+00,-1.091900067532735275e+00,1.617467741089220645e+00,1.084918345145589047e+00,-1.341627839338517258e+00,1.504828485809704963e+00,1.068438343794831935e+00,-1.591084067072921826e+00,1.458435296615937071e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,5.008720713355675480e-01,5.738428372244499531e-01,9.370191442563302608e-01,4.479003331411449684e-01,5.017641974955262540e-01,1.178259078505934809e+00,4.331223385286522842e-01,4.660706254106256607e-01,1.141164420356791220e+00,3.429931312815683309e-01,2.693573769685786989e-01,1.503009321186359104e+00,3.599269070574737106e-01,5.187832121139608343e-01,1.597845981692910255e+00,3.531653179609304805e-01,7.686917572117415443e-01,1.719792083905500313e+00,3.307706268760716717e-01,9.178820898415379625e-01,1.853811063099604750e+00,2.609576976137772952e-01,1.157936573048617301e+00,2.010545818380164551e+00,1.820596555338418465e-01,1.325635431182150992e+00,2.145877350455346111e+00,8.365155255392306421e-02,1.477462170394272079e+00,2.300399580751150808e+00,5.654203091174904439e-02,1.507779126158169669e+00,2.351869103252975268e+00,-1.051518155259453940e-01,1.670877834832939168e+00,2.253312744774634613e+00,-1.411606472879296525e-01,1.715178302897786722e+00,2.383643564602911713e+00,-2.821075340411879906e-01,1.848592344149468047e+00,2.428520081370262762e+00,-3.737755437400088754e-01,1.927874666044187668e+00,2.352808082376239618e+00,-5.499525885829568139e-01,2.105248984564107140e+00,2.334823191675705623e+00,-7.206107691337457766e-01,2.283361993303639981e+00,2.231630398318780628e+00,-8.021058395579192535e-01,2.388186590949374910e+00,2.082023914432847622e+00,-8.907897109757265675e-01,2.546276388969794358e+00,2.092021806818594953e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,4.871347497509866398e-01,5.474698655764194122e-01,8.877342429224205356e-01,6.083400947031908368e-01,6.964186410607438038e-01,1.079511597745496765e+00,6.118156323774378569e-01,7.029144933509072768e-01,1.008392290713693962e+00,4.975145673798442858e-01,5.215716148292455223e-01,1.481617997558611677e+00,5.124527195342305497e-01,6.886360950986262219e-01,1.484616152704099079e+00,5.171854113137485109e-01,7.434163206120947276e-01,1.559748772901457636e+00,5.154361874396768961e-01,5.850869087792236467e-01,1.630104745518842435e+00,5.302546012875208881e-01,3.355264659782179471e-01,1.869801666774930204e+00,6.038970576926319112e-01,9.661897632035615358e-02,1.961378322659790063e+00,6.990787186807466691e-01,-1.345529324651699166e-01,2.138011085971140979e+00,8.333999841021928479e-01,-3.454031106855864897e-01,2.136854554151318197e+00,9.674773048059149838e-01,-5.564084946759274564e-01,2.169432019246576360e+00,1.108356288966087178e+00,-7.629347928125036482e-01,2.210739051442687231e+00,1.257643663982547011e+00,-9.634672830994766013e-01,2.263592007498478775e+00,1.417316376353383367e+00,-1.155833145258385208e+00,2.201169572239555450e+00,1.564677953724480597e+00,-1.357785034367405608e+00,2.115899266465505413e+00,1.694304482294299197e+00,-1.571553514483015723e+00,2.078596971225743495e+00,1.815868630354446234e+00,-1.790007532313795613e+00,1.999257253938454548e+00,1.919736466539065933e+00,-2.017409099164872988e+00,1.906342246789347383e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,4.969695386047815466e-01,5.663507373685325863e-01,9.826928273313398909e-01,4.732582144395728885e-01,5.307915251654475863e-01,1.213845202449669980e+00,5.488862472865209119e-01,7.335878821005954453e-01,1.261830198396683977e+00,5.176977020004069896e-01,6.358757106084191868e-01,1.631610022451452480e+00,5.025036475047994777e-01,8.854135648670156122e-01,1.682071347151182561e+00,4.747422661248150155e-01,1.133867394992202238e+00,1.796476440617001735e+00,4.187999457680397497e-01,1.377527930970230408e+00,1.837508507709780359e+00,3.529096216676541609e-01,1.618688593579094004e+00,1.977140743436695658e+00,2.540961065498887894e-01,1.848331553911152003e+00,2.145310165945831127e+00,1.182394205526088038e-01,2.058195702516473435e+00,2.272658021110576687e+00,-6.059726104016588399e-03,2.205212492994233386e+00,2.353431678540724103e+00,-1.257948119841654222e-01,2.325611024518549286e+00,2.352062304635122558e+00,-2.433329868596738055e-01,2.444124614639865190e+00,2.374146902071246235e+00,-4.082084960179439559e-01,2.603184084798715769e+00,2.387138371933879899e+00,-5.580636357843888895e-01,2.744040605023309265e+00,2.160372666816349874e+00,-6.764616243893325498e-01,2.921033450055111835e+00,2.070648374458533336e+00,-7.662593272727811211e-01,3.085464860527682429e+00,2.026780249570093062e+00,-8.150403043644155465e-01,3.184925159016934071e+00,1.853414585148265958e+00,-8.847580518323783227e-01,3.425007302642804952e+00,1.878553240171526140e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,5.162942518415920556e-01,6.034504085935820106e-01,9.779611146268504251e-01,5.315784095693310007e-01,6.261383182954828319e-01,1.179706988096755449e+00,5.015699701017876100e-01,5.533603964128994690e-01,1.154413926391725465e+00,4.521142253268421451e-01,4.415304145234990041e-01,1.571405071667967945e+00,4.519620391179736130e-01,6.915303682022103660e-01,1.571566273301493677e+00,4.521545257256046613e-01,4.415304423044095761e-01,1.626084053102576421e+00,4.659694167203436987e-01,1.919124365700405621e-01,1.703366239207622979e+00,4.990149014584790432e-01,-5.589393126263170197e-02,2.102303267491805627e+00,6.257231429086496100e-01,-2.714050018567089051e-01,1.985115734845333213e+00,7.263648969719478377e-01,-5.002526309444111918e-01,2.221182628931832603e+00,8.777383693332395653e-01,-6.992151195328013547e-01,2.665912218693508695e+00,1.099983701018430793e+00,-8.137009812980838808e-01,2.699599302528702616e+00,1.325958905869964344e+00,-9.206365076319800167e-01,2.719422418167139366e+00,1.554009369504934401e+00,-1.023071784933675232e+00,2.871754280563610706e+00,1.794962868197986783e+00,-1.089715700391706843e+00,2.761178866529951925e+00,2.027090636694877546e+00,-1.182541877155881771e+00,2.684545503270179712e+00,2.251430511985951899e+00,-1.292866943910383259e+00,2.702553691304725447e+00,2.477720659294906369e+00,-1.399134385918232804e+00,2.284302697402836202e+00,2.641342873379889600e+00,-1.588152297921111344e+00,1.981593267889638854e+00
4.008013962540328268e-01,3.817267059629629311e-01,1.090579575094503539e+00,4.818267008045782340e-01,5.372794493800688853e-01,9.842108054002638440e-01,4.626811672125591413e-01,5.084727860261439858e-01,1.158269393159554461e+00,4.478090064997449771e-01,4.744900568106570349e-01,1.115943721320650450e+00,3.577085708458787039e-01,2.902559689557017153e-01,1.579072832219528433e+00,3.556394681123526413e-01,5.402474064368245621e-01,1.610691953155223288e+00,3.456682071580750581e-01,7.900484751995136001e-01,1.722619937470406093e+00,3.090716303424475009e-01,1.029240224871487364e+00,1.834127402151995767e+00,2.439970709697653617e-01,1.270622290738964821e+00,1.961669896307128402e+00,1.487480103919424645e-01,1.501766437234268059e+00,2.020526291837010380e+00,4.112087697366391403e-02,1.724725240131108839e+00,2.238460042727433486e+00,-6.859426956320324731e-02,1.863876693645432736e+00,2.287764713091951396e+00,-2.124664056906619414e-01,2.028920968358591370e+00,2.265412819410393741e+00,-3.082445359811080143e-01,2.143883189524171673e+00,2.336696535179768386e+00,-4.709069775868796048e-01,2.313015775592523138e+00,2.355681999225497147e+00,-6.101519645322019958e-01,2.452403559328389271e+00,2.359321564466238641e+00,-7.620151538033159699e-01,2.603319931336583348e+00,2.339220033779187524e+00,-9.291013011273729916e-01,2.776176983962951983e+00,2.248061575471262952e+00,-9.702665072096521293e-01,2.827368049983793430e+00,2.184337481867049569e+00,-1.114208097949189513e+00,3.031771617602784907e+00,2.123308262388800216e+00
