1.190208133440101568e-01,1.190208133440101568e-01,8.176357766834921881e-01
2.446421128384939636e-01,2.530143769288007993e-01,8.296130565557847669e-01
3.887927265347728700e-01,4.105109885472627007e-01,8.058155725415674375e-01
5.378934822966001672e-01,5.658280308628901301e-01,8.201813310688329528e-01
7.084156364509801573e-01,7.486454122645223030e-01,9.328071286407453311e-01
8.573109813239379040e-01,9.494691565657451537e-01,8.928442149485822377e-01
1.009848804421071389e+00,1.138891273132994986e+00,8.677931169769154129e-01
1.171476744462748965e+00,1.329617278171332462e+00,9.566693962616880098e-01
1.306102203173561405e+00,1.520553830432070708e+00,1.004738062251474773e+00
1.440179531723940753e+00,1.731559209436478231e+00,1.143908627070868045e+00
1.543689485137190065e+00,1.959123902533599360e+00,1.087276170009509935e+00
1.659914152442891311e+00,2.180464876394470952e+00,1.090249457702904712e+00
1.775480196586428416e+00,2.402150440744101001e+00,8.377146896817551092e-01
1.941386499465161286e+00,2.586391994180142095e+00,6.363342669264043794e-01
2.142456380202093502e+00,2.734954785822046208e+00,5.515646815154274796e-01
2.348603327898465487e+00,2.861788782517884933e+00,5.618211637267803704e-01
2.560174910271906690e+00,2.994970859134816532e+00,5.718602066932071404e-01
2.770398833259083204e+00,3.130270165134077409e+00,6.173139647953261866e-01
2.930747634647566713e+00,3.244095644565383019e+00,5.186759390299213734e-01
3.070884593277381391e+00,3.324086526433841282e+00,5.490518112433391273e-01
3.195815231541390578e+00,3.400519260812252753e+00,5.301963956719286664e-01
3.321095083542560111e+00,3.473955912327141071e+00,5.198652762814556239e-01
3.354026542832409863e+00,3.492805318283261240e+00,5.215368551221732929e-01
3.342304823211457165e+00,3.486069967704455319e+00,4.489183905704853261e-01
3.375929215454592125e+00,3.502267569355661969e+00,4.631074908485413033e-01
3.504749749483619059e+00,3.566590886957181628e+00,3.842248575253739973e-01
3.571149889264005228e+00,3.593437783674427344e+00,3.380776024323238205e-01
3.621788642966298433e+00,3.611241123685934529e+00,2.519946638886549906e-01
3.645010630733723112e+00,3.617220035970366343e+00,2.841914397029056127e-01
3.722753950976149806e+00,3.639928692496891216e+00,4.251049632890763208e-01
3.726998625655145059e+00,3.641850297564266370e+00,4.549976606781463984e-01
3.761723278588648522e+00,3.658838773533933608e+00,3.822783283855540892e-01
3.769946866753786541e+00,3.662145124092044401e+00,5.306318147042402567e-01
3.768297039639886936e+00,3.661177061564928614e+00,5.862599198284319524e-01
3.863682880259509123e+00,3.724527794190183982e+00,6.751576302953216091e-01
3.905377374424728654e+00,3.757911891726570364e+00,6.832721000799325539e-01
3.928723128383031948e+00,3.776917380242510003e+00,6.426594099907541047e-01
3.926070303676584050e+00,3.774931248386479865e+00,6.549948007534375227e-01
3.959438602465382484e+00,3.800561967739485958e+00,6.354744047232843140e-01
