6.633085784823859743e-02,6.633085784823859743e-02,8.494508258991884109e-01
1.793030863295944910e-01,1.947884954056772200e-01,8.612749817771897520e-01
2.385766963723117695e-01,2.638159042312915314e-01,1.018422139291939033e+00
3.627974420992751137e-01,4.653497415785508018e-01,1.227297539114191149e+00
4.415776331701357083e-01,6.856040239952402304e-01,1.390882315210253850e+00
4.809452329980452023e-01,9.020514039408487061e-01,1.466959481569557910e+00
4.964773379063213143e-01,1.051095241457562279e+00,1.412195734154109372e+00
5.268694551497719036e-01,1.241112561755931765e+00,1.353667032488806266e+00
5.586987159403307146e-01,1.385392878484716039e+00,1.251098389534449185e+00
6.057915477071983412e-01,1.527643999973597122e+00,1.028763543773634437e+00
7.136098901165426334e-01,1.706685886636262639e+00,8.422331183245206354e-01
8.479763514743214881e-01,1.857264657588991064e+00,7.114601515708022239e-01
1.014856867295357068e+00,2.001127469642324463e+00,6.947256016462703965e-01
1.151138521181704677e+00,2.114692587749904540e+00,6.179655624603765940e-01
1.182565090496951132e+00,2.137031917391419622e+00,5.770334230855254098e-01
1.333840350466439562e+00,2.235502534989473489e+00,3.914991057341860592e-01
1.305195993005316302e+00,2.223677903592915062e+00,3.018080526255816909e-01
1.358473433519012730e+00,2.240264152387729801e+00,3.062710467914008250e-01
1.274126485186165780e+00,2.213591891945567713e+00,3.874092342844410175e-01
1.431116113757042507e+00,2.277648309299235230e+00,3.923799451523846682e-01
1.375197618937783695e+00,2.254507015057186425e+00,3.735221948909610568e-01
1.482696457804461021e+00,2.296638044687771885e+00,1.031460261615952390e-01
1.371352174292571169e+00,2.285112421189981813e+00,1.425844037485707316e-02
1.558092265781491736e+00,2.287775224104566352e+00,1.023657878755640516e-02
1.622661171584243167e+00,2.288436211883966287e+00,9.435136749428615910e-02
1.514120901887678672e+00,2.278164791559633251e+00,4.557922089630910695e-02
1.710249427260135846e+00,2.287110372511344636e+00,-1.745883136399481173e-01
1.686228731119399304e+00,2.291347241184535033e+00,-1.201136691928846589e-01
1.664889730959106418e+00,2.293922744567801875e+00,2.337510061572168618e-01
1.728566978401333110e+00,2.309084520500501725e+00,5.281473082700445243e-01
1.681936254002729392e+00,2.281878710804243315e+00,6.720195308129599532e-01
1.649740085346118379e+00,2.256265159262828224e+00,4.675917578478019365e-01
1.633036865267716520e+00,2.247831036090954804e+00,4.798778378564091396e-01
1.814584981732694668e+00,2.342318766638713079e+00,7.396900449274079747e-01
1.689514943800950908e+00,2.228189690610168583e+00,7.102949496491601789e-01
1.657713806325341155e+00,2.200839387843306127e+00,7.174105222368855062e-01
1.647038854804407482e+00,2.191525526346492558e+00,7.141910790726357927e-01
1.759727693775597013e+00,2.289208996655970108e+00,6.755171676905211697e-01
1.799976881749193680e+00,2.321459616491828193e+00,6.639240265478006942e-01
1.839096735996381682e+00,2.352067450997630704e+00,6.796177657650890325e-01
1.765969249200345814e+00,2.292978293139826373e+00,4.905004644046806472e-01
1.755857773475154815e+00,2.287578449965022021e+00,6.141661751371031430e-01
1.651648861924140732e+00,2.214096754386144728e+00,5.368023339543736006e-01
1.626648706120202403e+00,2.199219379524003593e+00,6.151932412696659025e-01
1.691997975678477539e+00,2.245400216207346311e+00,8.281733835761474483e-01
1.755765299176913263e+00,2.314870276702784224e+00,1.140476948986401062e+00
1.716717000385425074e+00,2.229799145148278594e+00,1.202807680418264358e+00
1.688039401315710952e+00,2.155418331170401824e+00,1.140312938219018468e+00
1.692289021393645232e+00,2.164672605053257204e+00,1.017055638595770972e+00
1.746785491342322194e+00,2.252816959358585169e+00,1.029084101622217640e+00
1.797933986520911187e+00,2.337815198017717755e+00,9.720739132552740358e-01
1.770950774130241934e+00,2.298265615792833394e+00,8.753020815339034311e-01
1.737568116793037465e+00,2.258267947655844488e+00,9.421604575406965498e-01
1.788592224967137989e+00,2.328449761793190298e+00,8.580591497555888347e-01
1.754416506931414377e+00,2.288908229132674776e+00,7.746620606983707358e-01
1.783844338134249252e+00,2.317710868007651914e+00,5.938992734348970126e-01
1.814445631950654336e+00,2.338373406089975237e+00,8.214609148605946931e-01
1.762501285278250229e+00,2.282540634169249572e+00,7.370185515977745183e-01
1.747603571796007005e+00,2.269018915494970479e+00,6.122620231908885158e-01
1.792412425044552338e+00,2.300487778499921809e+00,8.027016317615923713e-01
1.845074484746118904e+00,2.355004589514295699e+00,7.672494781346287374e-01
1.815507451446351617e+00,2.326491745373940212e+00,8.643349490263547708e-01
1.756128373470275728e+00,2.256911865892148761e+00,8.785103423728061189e-01
1.817232540116388906e+00,2.330603568114088198e+00,5.994902316615728921e-01
1.744091032925626283e+00,2.280619488068726941e+00,4.304274524096317611e-01
1.576796246843132909e+00,2.203808013468398830e+00,2.868386159741292962e-01
1.577411517144591491e+00,2.203989501665301276e+00,2.569455891602178133e-01
1.718152428116199726e+00,2.240969685946621492e+00,3.804815345128659820e-01
1.732465208050863348e+00,2.246694385467260080e+00,4.126727935100427680e-01
1.704167648381254452e+00,2.234305357192897468e+00,4.350929085475688796e-01
1.682478453465014789e+00,2.224224227531958586e+00,4.156117331168378004e-01
1.740769978668898599e+00,2.249949408523641559e+00,6.913849616062074377e-01
1.737264209801309356e+00,2.247047798829437504e+00,7.767651789357721270e-01
1.706018442944911229e+00,2.216336916054690409e+00,8.115626404742962707e-01
1.792820487713781441e+00,2.307804353257946861e+00,7.609430070169093119e-01
1.701517886811478419e+00,2.220861638606383526e+00,6.200283460463953400e-01
1.726731578379568699e+00,2.238862999100935003e+00,6.294181525777028385e-01
1.721483208935830067e+00,2.235041010801338324e+00,6.688424572507283283e-01
1.750894558404807677e+00,2.258286912209408026e+00,6.642283563385057432e-01
1.699033364649847888e+00,2.217684652913741949e+00,6.583312683929523068e-01
1.582692741435754114e+00,2.127702801704674407e+00,7.643649014438093081e-01
1.691769593003954020e+00,2.232285042786449125e+00,7.962392943250422572e-01
1.741044538077539006e+00,2.282640132427534940e+00,6.974534983726227155e-01
1.755561511404078567e+00,2.294804551422237715e+00,7.321830010829898372e-01
1.807870256876008774e+00,2.341822609811188727e+00,7.727514960077036532e-01
1.751015860813439629e+00,2.286388366535016203e+00,6.637797035615560226e-01
1.788451467633886960e+00,2.315669716757349672e+00,6.670137235893820460e-01
1.720773542818140323e+00,2.262379782371462422e+00,7.340627206928483917e-01
1.777781620991517375e+00,2.313815932592651503e+00,5.439704477076020561e-01
1.761132656933326102e+00,2.303745979498344809e+00,5.290241243253688275e-01
1.711219082511381773e+00,2.274566161048419133e+00,5.927837151090606937e-01
1.801473474932658858e+00,2.335361055193788005e+00,5.609948335455201551e-01
1.795831331554544885e+00,2.331815891874762681e+00,5.804448320981454579e-01
1.718702510083524260e+00,2.281234470730935548e+00,4.207114136106492319e-01
1.768054489489566450e+00,2.303315834715929711e+00,6.642087407498034057e-01
1.790585304300589931e+00,2.320954553580862445e+00,8.006601809760187649e-01
1.781172013990488745e+00,2.311249455432834221e+00,8.672077906594900520e-01
1.723055987875931061e+00,2.242752062139368618e+00,6.771382703602567554e-01
1.695848306899473856e+00,2.220878741391926869e+00,8.775948758062660504e-01
1.688259796454977035e+00,2.211744020458664917e+00,8.424264511340092687e-01
