1.046576685759071507e-01,1.046576685759071507e-01,1.099882771061183817e+00
1.541855568182944614e-01,2.019398525179707526e-01,8.086001071816467656e-01
2.837327319554867056e-01,3.376424423796178242e-01,1.224589012383392683e+00
3.685658830677225883e-01,5.728090566605751333e-01,1.303524733018461168e+00
3.520844841840177208e-01,5.126190743931738902e-01,1.328396095851240410e+00
4.108977550872667805e-01,7.504770120552951562e-01,1.740169322884731695e+00
3.847734861280322494e-01,9.032403195296210274e-01,1.591780447821581568e+00
3.795278408632180023e-01,1.153185279882406933e+00,1.139687915197673540e+00
4.839973544438598840e-01,1.380311061625088209e+00,1.472667204484946035e+00
5.084902824240783437e-01,1.629108361608339273e+00,1.350988218311441447e+00
5.234056801918730573e-01,1.695868432748754984e+00,9.560769192994313936e-01
6.445662002348804265e-01,1.867491936393379293e+00,1.106346098294687996e+00
7.337424873384655877e-01,2.045487210940605927e+00,6.625822046629725737e-01
8.822741149595232368e-01,2.161379131842984691e+00,4.022315615295878888e-01
8.392600206470730573e-01,2.143079810461492762e+00,-9.776843847041211122e-02
9.608509167860220801e-01,2.131154036006438712e+00,3.935653601732261309e-02
1.133959807903557770e+00,2.137970522113786132e+00,1.078145585083203489e-01
1.382508217447616206e+00,2.164871973991282061e+00,2.465754344150915545e-01
1.517183928426656614e+00,2.198769479879858491e+00,-1.993367248210242693e-01
1.514271305394170319e+00,2.199357886814535146e+00,2.700293914661574535e-01
1.596745227683362467e+00,2.222185825525017755e+00,4.394105120875075876e-01
1.629513923472750703e+00,2.237589097946750538e+00,7.863625601750530159e-01
1.559352959766775237e+00,2.167292677550161528e+00,1.286362560175053016e+00
1.564959804646451236e+00,2.186470500146848295e+00,7.863625601750530159e-01
1.591276020853854556e+00,2.212837523916871163e+00,7.759631784840220758e-01
1.620620430783501487e+00,2.241633365175926151e+00,2.759631784840220758e-01
1.726046091842012409e+00,2.271488726713024597e+00,7.662582007741567391e-01
1.670938978851909340e+00,2.218451740533945227e+00,1.164640026238178638e+00
1.655713730068532952e+00,2.183049867056306770e+00,8.047389480357477476e-01
1.740978636096172760e+00,2.271678428610582223e+00,1.248167014144292875e+00
1.719064256828954917e+00,2.206127358930641158e+00,8.938304113590758160e-01
1.704264172567812707e+00,2.187711402296828922e+00,7.447408830627161302e-01
1.745045635900020153e+00,2.225304607807705892e+00,2.694708158507966300e-01
1.530951326961467851e+00,2.166174221291519597e+00,9.068324848100522972e-02
1.472782468309608683e+00,2.160884773099769784e+00,-7.897041994866779713e-03
1.468545326014153440e+00,2.160918234686009409e+00,4.921029580051332064e-01
1.560399418963910545e+00,2.210160519471657814e+00,4.571103327392073701e-01
1.728570549604822926e+00,2.292876316132047343e+00,1.978861931647390993e-02
1.602494237218268447e+00,2.290381114274657293e+00,-2.268558009207428672e-01
1.758524449763914754e+00,2.254364782419265190e+00,-8.364994212944412699e-02
1.679723337832393026e+00,2.260971908775752937e+00,1.906362050777074268e-01
1.680038373378957894e+00,2.261032704226753509e+00,6.906362050777073991e-01
1.671590548946626065e+00,2.254051369381365966e+00,2.795668482400760491e-01
1.600860938629466546e+00,2.233745929771056904e+00,3.186826521432562509e-01
1.571161972439490517e+00,2.223947408518798241e+00,3.866289512680197160e-01
